
 #     1600.00   1.0434519e-16   7.3771720e-16
      1605.00  -1.5494911e-16   5.1399653e-16
      1610.00  -5.4921051e-17   3.7490361e-16
      1615.00  -7.8025118e-18   2.9780093e-16
      1620.00  -2.0634983e-16   2.4177632e-16
      1625.00  -2.4762391e-16   1.9312003e-16
      1630.00  -1.6525167e-16   1.5861585e-16
      1635.00  -5.7216645e-17   1.4077866e-16
      1640.00   4.4538043e-18   1.2799124e-16
      1645.00   3.9368066e-17   1.1258342e-16
      1650.00   3.8746222e-17   9.8748749e-17
      1655.00  -3.1647022e-18   9.1086330e-17
      1660.00  -1.5770370e-16   8.4358791e-17
      1665.00  -1.4747810e-16   7.9707554e-17
      1670.00   1.8164481e-17   7.2306901e-17
      1675.00   5.0372752e-18   6.8229589e-17
      1680.00  -7.2815419e-17   6.5925686e-17
      1685.00  -1.7963726e-17   6.3807693e-17
      1690.00   4.4824828e-17   5.8551669e-17
      1695.00   1.6441447e-17   5.5835062e-17
      1700.00   1.7614443e-18   5.6097688e-17
      1705.00  -2.5256112e-17   5.3542799e-17
      1710.00  -3.7662483e-17   5.0252033e-17
      1715.00   3.7738332e-17   4.8132224e-17
      1720.00   9.3262649e-17   4.8099514e-17
      1725.00   5.8279500e-17   4.7691585e-17
      1730.00   3.1873658e-17   4.4756467e-17
      1735.00   7.4208649e-17   4.2438558e-17
      1740.00   7.0909681e-17   4.2461543e-17
      1745.00  -4.4527735e-17   4.0363128e-17
      1750.00  -7.2969688e-18   3.8627905e-17
      1755.00   5.5311023e-17   3.7440206e-17
      1760.00  -3.6830415e-17   3.5199308e-17
      1765.00  -5.8661988e-17   3.4877535e-17
      1770.00  -2.7764476e-17   3.5158240e-17
      1775.00   8.2192586e-18   3.2561641e-17
      1780.00   6.0813731e-18   3.1681732e-17
      1785.00  -1.4206036e-17   3.2144910e-17
      1790.00  -2.4720185e-17   3.1090053e-17
      1795.00  -1.6503381e-17   2.9833744e-17
      1800.00   3.7710099e-17   2.9179921e-17
      1805.00   2.7171859e-17   2.8613517e-17
      1810.00   5.0634558e-18   2.8451532e-17
      1815.00   1.9073005e-17   2.7614434e-17
      1820.00  -1.5161716e-17   2.5387172e-17
      1825.00  -2.0268543e-18   2.5568871e-17
      1830.00   1.4046850e-17   2.6228989e-17
      1835.00  -1.6704974e-17   2.4569688e-17
      1840.00   1.6290674e-18   2.3542523e-17
      1845.00   1.3894569e-18   2.3537606e-17
      1850.00  -2.1364870e-18   2.3877171e-17
      1855.00   1.9130259e-17   2.4094985e-17
      1860.00   3.5891370e-17   2.2452468e-17
      1865.00   2.8860653e-17   2.2041553e-17
      1870.00   9.9564248e-18   2.2278811e-17
      1875.00   1.1958299e-17   2.1787469e-17
      1880.00   2.4849204e-17   2.0608626e-17
      1885.00   3.6749027e-17   2.0528260e-17
      1890.00   2.4416329e-17   2.1025829e-17
      1895.00   9.1460260e-18   2.0548541e-17
      1900.00   2.4775300e-17   2.0094427e-17
      1905.00   1.2524318e-17   1.8770351e-17
      1910.00   1.6174723e-17   1.8880619e-17
      1915.00   3.5844658e-17   1.9555739e-17
      1920.00   2.8610801e-17   1.8663067e-17
      1925.00   3.5913026e-17   1.7984033e-17
      1930.00   3.7874714e-17   1.8123661e-17
      1935.00   2.2211406e-17   1.8118256e-17
      1940.00   5.2893776e-17   1.8643875e-17
      1945.00   6.0144693e-17   1.7408671e-17
      1950.00   1.7182824e-17   1.6471050e-17
      1955.00   3.3132992e-18   1.6731109e-17
      1960.00   2.5182855e-17   1.6925885e-17
      1965.00   4.2745584e-17   1.6741156e-17
      1970.00   6.6009417e-17   1.6349068e-17
      1975.00   6.9745123e-17   1.6492972e-17
      1980.00   4.1420907e-17   1.6345091e-17
      1985.00   4.2021496e-17   1.5764620e-17
      1990.00   5.5180564e-17   1.5201346e-17
      1995.00   6.2617261e-17   1.5393325e-17
      2000.00   7.0827671e-17   1.5821723e-17
      2005.00   8.0364587e-17   1.5426071e-17
      2010.00   8.3479312e-17   1.4831951e-17
      2015.00   5.5628578e-17   1.4393063e-17
      2020.00   4.6676492e-17   1.4531280e-17
      2025.00   5.9544643e-17   1.4804263e-17
      2030.00   4.5562064e-17   1.3363899e-17
      2035.00   4.4877923e-17   1.3131965e-17
      2040.00   5.6955839e-17   1.3847496e-17
      2045.00   6.7559182e-17   1.3824427e-17
      2050.00   4.0660103e-17   1.2928987e-17
      2055.00   2.8942146e-17   1.2180109e-17
      2060.00   3.0026372e-17   1.2212897e-17
      2065.00   2.2647615e-17   1.2322118e-17
      2070.00   4.9690913e-17   1.2404640e-17
      2075.00   5.8188980e-17   1.2016315e-17
      2080.00   3.8418996e-17   1.1753958e-17
      2085.00   2.2974228e-17   1.1694675e-17
      2090.00   3.0227241e-17   1.1793593e-17
      2095.00   4.7579608e-17   1.1138616e-17
      2100.00   4.2419254e-17   1.0920242e-17
      2105.00   3.8323020e-17   1.1277579e-17
