      1600.00  -2.2047160e-16   8.0886622e-16
      1605.00  -3.7255754e-16   5.8038809e-16
      1610.00  -6.5015263e-16   4.5517761e-16
      1615.00  -6.6315358e-16   3.6001034e-16
      1620.00  -1.6911226e-16   2.8487584e-16
      1625.00   3.3191838e-16   2.3141051e-16
      1630.00   1.8391431e-16   1.9863420e-16
      1635.00  -5.6441915e-17   1.7490325e-16
      1640.00   4.2220324e-18   1.5640532e-16
      1645.00  -6.8375749e-17   1.2778143e-16
      1650.00   5.8164652e-18   1.1620015e-16
      1655.00  -2.7322484e-17   1.1195332e-16
      1660.00  -1.8003004e-16   1.0226146e-16
      1665.00  -1.9730339e-16   8.7754949e-17
      1670.00  -1.2093872e-16   8.2437243e-17
      1675.00  -5.6297677e-18   8.4604675e-17
      1680.00  -2.1122055e-17   8.0568371e-17
      1685.00  -1.9156790e-17   7.1206122e-17
      1690.00   6.3695501e-17   6.8801449e-17
      1695.00   7.1330921e-17   6.9974457e-17
      1700.00  -6.0811149e-17   6.5271002e-17
      1705.00  -2.2369164e-17   5.9065685e-17
      1710.00   7.9790808e-17   5.7953935e-17
      1715.00   4.6461266e-17   5.9010463e-17
      1720.00  -2.4832270e-18   5.6750943e-17
      1725.00   8.8641561e-17   5.4468626e-17
      1730.00   3.4225448e-18   4.9516587e-17
      1735.00  -5.4225359e-17   4.7928823e-17
      1740.00  -2.2007761e-17   4.8542972e-17
      1745.00  -7.7574864e-17   4.6592444e-17
      1750.00  -4.4814478e-17   4.2707616e-17
      1755.00   8.4048672e-18   4.1693231e-17
      1760.00   2.6877292e-17   4.3263697e-17
      1765.00  -2.0939568e-17   4.1862794e-17
      1770.00  -3.1718204e-17   3.7777951e-17
      1775.00  -3.8259850e-17   3.6218044e-17
      1780.00  -3.4102268e-17   3.7689525e-17
      1785.00  -3.4822825e-17   3.7044036e-17
      1790.00  -2.8369489e-17   3.3745647e-17
      1795.00  -1.5891754e-17   3.2949542e-17
      1800.00  -2.9024752e-17   3.4054920e-17
      1805.00   2.9333975e-18   3.3996313e-17
      1810.00   8.3284726e-17   3.3334899e-17
      1815.00   5.9100261e-17   3.0650751e-17
      1820.00   1.4222300e-17   3.0119658e-17
      1825.00   5.4033833e-17   3.1497539e-17
      1830.00   5.5593810e-17   3.0829375e-17
      1835.00   4.8467639e-17   2.8133299e-17
      1840.00   5.2822900e-17   2.7445198e-17
      1845.00   2.2103578e-17   2.8003667e-17
      1850.00   2.0390546e-17   2.7732269e-17
      1855.00   4.2422533e-17   2.5886301e-17
      1860.00   3.2931377e-17   2.5044236e-17
      1865.00   5.9782361e-17   2.6669646e-17
      1870.00   9.4168564e-17   2.7088335e-17
      1875.00   1.0321383e-16   2.5213147e-17
      1880.00   1.3200552e-16   2.5132568e-17
      1885.00   1.5000453e-16   2.6670753e-17
      1890.00   1.0985356e-16   2.5832913e-17
      1895.00   8.3691481e-17   2.4139877e-17
      1900.00   1.0747278e-16   2.3142674e-17
      1905.00   9.6555966e-17   2.3283035e-17
      1910.00   7.2906568e-17   2.3571412e-17
      1915.00   8.4812112e-17   2.3471344e-17
      1920.00   8.8948783e-17   2.1598796e-17
      1925.00   9.6637307e-17   2.1175690e-17
      1930.00   1.0816539e-16   2.2495028e-17
      1935.00   1.1021132e-16   2.2440024e-17
      1940.00   9.9613960e-17   2.0568771e-17
      1945.00   8.6631181e-17   2.0021348e-17
      1950.00   1.0627854e-16   2.1416876e-17
      1955.00   1.1738871e-16   2.1543022e-17
      1960.00   1.0700302e-16   1.9754042e-17
      1965.00   1.1540068e-16   1.9437222e-17
      1970.00   1.0475773e-16   2.0280022e-17
      1975.00   1.1611459e-16   2.0483187e-17
      1980.00   1.2496044e-16   1.9618866e-17
      1985.00   1.3494276e-16   1.8654587e-17
      1990.00   1.6719209e-16   1.9416278e-17
      1995.00   1.5580575e-16   1.9842905e-17
      2000.00   1.3730588e-16   1.9369375e-17
      2005.00   1.2390833e-16   1.7595157e-17
      2010.00   1.1397642e-16   1.6953254e-17
      2015.00   1.1327132e-16   1.7745865e-17
      2020.00   1.1904552e-16   1.7791962e-17
      2025.00   1.4357869e-16   1.6803779e-17
      2030.00   1.4823078e-16   1.6549728e-17
      2035.00   1.4234852e-16   1.7396025e-17
      2040.00   1.3262670e-16   1.7185600e-17
      2045.00   1.2955587e-16   1.5872896e-17
      2050.00   1.3732935e-16   1.5688953e-17
      2055.00   1.3810717e-16   1.6534450e-17
      2060.00   1.1281861e-16   1.6120273e-17
      2065.00   7.3267152e-17   1.5163486e-17
      2070.00   7.0532645e-17   1.3975814e-17
      2075.00   7.4265546e-17   1.3721986e-17
      2080.00   7.5460531e-17   1.4410740e-17
      2085.00   6.1454523e-17   1.4166021e-17
      2090.00   4.8665897e-17   1.2821689e-17
      2095.00   5.1841232e-17   1.2558000e-17
      2100.00   6.7245224e-17   1.3468250e-17
      2105.00   9.4459513e-17   1.3899936e-17
      2110.00   1.0040633e-16   1.2927711e-17
      2115.00   7.4728449e-17   1.2283958e-17
      2120.00   5.7279438e-17   1.2696082e-17
      2125.00   7.4100269e-17   1.3022380e-17
      2130.00   7.0134957e-17   1.2375185e-17
      2135.00   6.6956386e-17   1.1833858e-17
      2140.00   5.2180284e-17   1.1754002e-17
      2145.00   4.3835097e-17   1.1893513e-17
      2150.00   6.8466176e-17   1.2277350e-17
      2155.00   5.5897008e-17   1.1162299e-17
      2160.00   4.2972102e-17   1.0750835e-17
      2165.00   5.3750597e-17   1.1483470e-17
      2170.00   5.0963888e-17   1.1406082e-17
      2175.00   3.8992232e-17   1.0320915e-17
      2180.00   3.8810265e-17   1.0160134e-17
      2185.00   3.3146222e-17   1.0683234e-17
      2190.00   3.6079355e-17   1.0755133e-17
      2195.00   5.4454339e-17   1.0576936e-17
      2200.00   4.3703585e-17   9.8404855e-18
      2205.00   2.6642278e-17   9.7845640e-18
      2210.00   3.7644930e-17   1.0330459e-17
      2215.00   3.8236305e-17   1.0265262e-17
      2220.00   3.4117766e-17   9.4008655e-18
      2225.00   3.6217362e-17   9.2135000e-18
      2230.00   3.3933745e-17   9.7353169e-18
      2235.00   2.0566838e-17   9.4997648e-18
      2240.00   2.7130733e-17   8.8958601e-18
      2245.00   3.2908348e-17   8.8559801e-18
      2250.00   2.1240296e-17   9.1756035e-18
      2255.00   2.8046379e-17   9.3654679e-18
      2260.00   2.8988677e-17   9.0388102e-18
      2265.00   3.9339118e-17   8.7498934e-18
      2270.00   6.3520900e-17   9.3691514e-18
      2275.00   6.6049035e-17   9.7919374e-18
      2280.00   6.7627349e-17   9.7619563e-18
      2285.00   7.1354201e-17   9.1358037e-18
      2290.00   7.0544557e-17   8.9818571e-18
      2295.00   8.7880621e-17   9.8158537e-18
      2300.00   9.7850801e-17   1.0016505e-17
      2305.00   1.0578956e-16   9.4079122e-18
      2310.00   1.1062336e-16   9.3404772e-18
      2315.00   1.2403240e-16   1.0114181e-17
      2320.00   1.3126340e-16   1.0269423e-17
      2325.00   1.4836747e-16   1.0115707e-17
      2330.00   1.5464953e-16   9.8153169e-18
      2335.00   1.4419485e-16   9.8852955e-18
      2340.00   1.5616838e-16   1.0360907e-17
      2345.00   1.5173277e-16   1.0324704e-17
      2350.00   1.6655808e-16   9.8090179e-18
      2355.00   1.7601763e-16   9.7955324e-18
      2360.00   1.6000259e-16   1.0209884e-17
      2365.00   1.4568236e-16   1.0093332e-17
      2370.00   1.5604683e-16   9.5433283e-18
      2375.00   1.8275818e-16   9.7940277e-18
      2380.00   1.6790537e-16   1.0230048e-17
      2385.00   1.4402510e-16   9.9495352e-18
      2390.00   1.6422903e-16   9.8508823e-18
      2395.00   1.7086265e-16   9.5863301e-18
      2400.00   1.7651778e-16   9.8507731e-18
      2405.00   1.7433307e-16   1.0146127e-17
      2410.00   1.5444144e-16   9.9861355e-18
      2415.00   1.4274758e-16   9.1698257e-18
