

  1.573608591726874E+03   0.0000000E+00   0.0000000E+00   2564
  1.575152235323777E+03   0.0000000E+00   0.0000000E+00   2564
  1.576695887940865E+03   0.0000000E+00   0.0000000E+00   2564
  1.578239549578295E+03   0.0000000E+00   0.0000000E+00   2564
  1.579783220236225E+03   0.0000000E+00   0.0000000E+00   2560
  1.581326899914815E+03   1.0947336E-13   5.5109468E-14      0
  1.582870588614221E+03   2.3196256E-14   2.5552213E-14      0
  1.584414286334602E+03   1.7173305E-14   1.6974491E-14      0
  1.585957993076117E+03   4.2129890E-15   1.3507629E-14      0
  1.587501708838922E+03   9.6288469E-15   1.0390479E-14      0
  1.589045433623177E+03   1.5474123E-16   8.2857051E-15      0
  1.590589167429040E+03   9.7196548E-15   7.5585112E-15      0
  1.592132910256669E+03  -3.9457924E-15   5.7366810E-15      0
  1.593676662106222E+03  -7.4603401E-15   4.8597245E-15      0
  1.595220422977857E+03   9.5505326E-16   4.7253825E-15      0
  1.596764192871732E+03   7.0851900E-15   4.6159065E-15      0
  1.598307971788006E+03   4.1803545E-15   3.9159917E-15      0
  1.599851759726836E+03   2.9430033E-15   3.5012065E-15      0
  1.601395556688382E+03   3.7523962E-15   3.2142618E-15      0
  1.602939362672801E+03   2.3861039E-15   2.7524164E-15      0
  1.604483177680251E+03   1.7327304E-15   2.5121843E-15      0
  1.606027001710890E+03  -3.8595729E-16   2.1444022E-15      0
  1.607570834764878E+03   1.7533106E-15   2.0805560E-15      0
  1.609114676842372E+03   2.5731031E-15   1.9742212E-15      0
  1.610658527943529E+03  -3.5826440E-15   1.4054504E-15      0
  1.612202388068509E+03  -1.5721828E-15   1.3881909E-15      0
  1.613746257217470E+03  -1.3587265E-15   1.3387981E-15      0
  1.615290135390570E+03  -1.1350212E-16   1.3235435E-15      0
  1.616834022587967E+03   1.1198638E-15   1.2970015E-15      0
  1.618377918809820E+03   4.5137412E-16   1.1548992E-15      0
  1.619921824056286E+03  -9.9512363E-16   9.8603550E-16      0
  1.621465738327524E+03  -4.5448363E-16   9.7829944E-16      0
  1.623009661623693E+03  -6.8368968E-16   9.1083750E-16      0
  1.624553593944949E+03   7.3129834E-16   9.1732789E-16      0
  1.626097535291453E+03   1.5687176E-15   9.4754431E-16      0
  1.627641485663362E+03   4.7013648E-16   8.1982471E-16      0
  1.629185445060833E+03  -1.0935484E-15   6.7400471E-16      0
  1.630729413484027E+03  -4.2069990E-16   6.7254607E-16      0
  1.632273390933100E+03   1.6723927E-16   7.0587575E-16      0
  1.633817377408212E+03  -4.3487092E-16   6.2227180E-16      0
  1.635361372909520E+03   1.6583328E-16   6.2808165E-16      0
  1.636905377437183E+03   9.0790113E-17   6.0611195E-16      0
  1.638449390991359E+03   4.5463811E-16   5.9965687E-16      0
  1.639993413572206E+03  -2.3977473E-16   5.3035073E-16      0
  1.641537445179883E+03  -2.9310516E-16   5.1262397E-16      0
  1.643081485814548E+03  -8.0848924E-16   4.5415228E-16      0
  1.644625535476360E+03   5.8695863E-17   5.0190858E-16      0
  1.646169594165476E+03  -7.6360041E-16   4.2507462E-16      0
  1.647713661882055E+03   1.1755961E-16   4.7431574E-16      0
  1.649257738626255E+03   5.2690982E-17   4.4775379E-16      0
  1.650801824398236E+03   1.3887027E-17   4.3197214E-16      0
  1.652345919198154E+03   7.0636235E-17   4.3063872E-16      0
  1.653890023026169E+03   4.1532304E-16   4.3686315E-16      0
  1.655434135882439E+03   1.1826744E-16   4.1185323E-16      0
  1.656978257767121E+03   1.5920449E-17   3.8970893E-16      0
  1.658522388680376E+03  -1.6950179E-16   3.6522187E-16      0
  1.660066528622360E+03   2.6853671E-16   3.8967200E-16      0
  1.661610677593232E+03   1.2657058E-16   3.6587403E-16      0
  1.663154835593151E+03  -4.0113328E-16   3.2337722E-16      0
  1.664699002622276E+03  -3.2725695E-16   3.3025341E-16      0
  1.666243178680763E+03   6.3205460E-17   3.4519973E-16      0
  1.667787363768773E+03  -1.5632387E-16   3.2386127E-16      0
  1.669331557886462E+03  -8.5371068E-17   3.1857711E-16      0
  1.670875761033991E+03   5.2463357E-16   3.5347463E-16      0
  1.672419973211516E+03  -8.9510756E-17   3.0632441E-16      0
  1.673964194419197E+03   2.6353995E-16   3.2270110E-16      0
  1.675508424657192E+03   6.1578062E-16   3.4291525E-16      0
  1.677052663925659E+03  -1.3406627E-16   2.8610465E-16      0
  1.678596912224757E+03  -1.5695335E-16   2.8042201E-16      0
  1.680141169554644E+03   3.0205875E-16   3.0673395E-16      0
  1.681685435915478E+03   7.6406205E-16   3.3721875E-16      0
  1.683229711307419E+03  -2.0516945E-16   2.5760472E-16      0
  1.684773995730624E+03  -1.9436149E-16   2.6150626E-16      0
  1.686318289185253E+03  -4.8000071E-16   2.2875043E-16      0
  1.687862591671462E+03  -1.9357306E-16   2.5351008E-16      0
  1.689406903189411E+03  -9.3264647E-17   2.5558751E-16      0
  1.690951223739259E+03  -1.0918922E-16   2.4869801E-16      0
  1.692495553321164E+03   1.6897229E-16   2.6162439E-16      0
  1.694039891935284E+03  -2.1055041E-16   2.3769772E-16      0
  1.695584239581777E+03  -3.5995250E-16   2.1938613E-16      0
  1.697128596260804E+03  -2.3795222E-17   2.3778939E-16      0
  1.698672961972520E+03  -1.7039238E-16   2.2888736E-16      0
  1.700217336717086E+03   6.2632544E-16   2.7588482E-16      0
  1.701761720494660E+03  -2.0416681E-16   2.1956964E-16      0
  1.703306113305400E+03   8.8502568E-17   2.3116334E-16      0
  1.704850515149464E+03  -1.3212221E-16   2.1571806E-16      0
  1.706394926027012E+03  -3.7288765E-16   1.9764125E-16      0
  1.707939345938202E+03   6.9835332E-17   2.2324755E-16      0
  1.709483774883192E+03   2.2092649E-16   2.3459088E-16      0
  1.711028212862141E+03  -1.4744062E-16   2.0656439E-16      0
  1.712572659875207E+03  -2.3636722E-16   2.0037918E-16      0
  1.714117115922549E+03   9.6139451E-17   2.1710246E-16      0
  1.715661581004326E+03  -1.4452321E-16   1.9994946E-16      0
  1.717206055120695E+03  -6.2112238E-17   1.9629422E-16      0
  1.718750538271816E+03   1.1126687E-16   2.1416773E-16      0
  1.720295030457847E+03  -7.7754365E-18   2.0301021E-16      0
  1.721839531678947E+03  -4.5450793E-16   1.6597878E-16      0
  1.723384041935274E+03   1.3619346E-17   1.9589764E-16      0
  1.724928561226987E+03  -3.5982095E-16   1.7009167E-16      0
  1.726473089554244E+03  -2.3915232E-17   1.8857034E-16      0
  1.728017626917204E+03  -3.3368342E-16   1.6731701E-16      0
  1.729562173316025E+03   3.3225119E-16   2.0598487E-16      0
  1.731106728750867E+03  -1.8041328E-16   1.7493160E-16      0
  1.732651293221887E+03  -1.9297911E-16   1.6890169E-16      0
  1.734195866729245E+03   3.1947187E-16   2.0297122E-16      0
  1.735740449273098E+03   7.2368033E-17   1.8501954E-16      0
  1.737285040853606E+03  -6.4659815E-18   1.7923507E-16      0
  1.738829641470927E+03  -9.9009516E-17   1.7137681E-16      0
  1.740374251125220E+03  -1.6742739E-16   1.6171651E-16      0
  1.741918869816643E+03   1.7469024E-16   1.8777779E-16      0
  1.743463497545355E+03  -2.2181166E-16   1.5521541E-16      0
  1.745008134311515E+03  -1.4821445E-16   1.5859363E-16      0
  1.746552780115281E+03   1.9811726E-16   1.8415522E-16      0
  1.748097434956811E+03   1.5820303E-16   1.7677456E-16      0
  1.749642098836266E+03  -1.8587660E-16   1.5188123E-16      0
  1.751186771753802E+03  -6.1224759E-17   1.6113161E-16      0
  1.752731453709579E+03   2.8345796E-16   1.7892613E-16      0
  1.754276144703756E+03  -1.3423658E-16   1.5165789E-16      0
  1.755820844736491E+03  -5.6092613E-17   1.5426250E-16      0
  1.757365553807942E+03  -1.4209916E-16   1.4686346E-16      0
  1.758910271918269E+03   8.3517680E-17   1.6152771E-16      0
  1.760454999067631E+03  -2.1688403E-16   1.3872882E-16      0
  1.761999735256185E+03   2.5151651E-16   1.6753215E-16      0
  1.763544480484089E+03  -1.3374127E-17   1.5054412E-16      0
  1.765089234751505E+03   1.5680761E-16   1.5992574E-16      0
  1.766633998058590E+03  -9.0460015E-17   1.4072934E-16      0
  1.768178770405502E+03   2.4147800E-16   1.6346043E-16      0
  1.769723551792400E+03  -7.4764640E-17   1.3949113E-16      0
  1.771268342219443E+03   1.9641083E-16   1.5894815E-16      0
  1.772813141686790E+03   2.3689484E-16   1.5897465E-16      0
  1.774357950194599E+03  -2.0122001E-16   1.2530628E-16      0
  1.775902767743030E+03  -9.5861994E-17   1.3539767E-16      0
  1.777447594332241E+03   3.0460066E-17   1.4053807E-16      0
  1.778992429962390E+03  -2.9536875E-16   1.1615001E-16      0
  1.780537274633636E+03   3.9681604E-17   1.4260131E-16      0
  1.782082128346138E+03   5.6644475E-17   1.3805908E-16      0
  1.783626991100055E+03   1.3420816E-16   1.4448725E-16      0
  1.785171862895546E+03   9.9192032E-17   1.3982591E-16      0
  1.786716743732769E+03   2.5952269E-17   1.3466474E-16      0
  1.788261633611883E+03  -2.5876180E-18   1.3173361E-16      0
  1.789806532533047E+03  -1.2506182E-16   1.2234081E-16      0
  1.791351440496419E+03   2.1463173E-16   1.4231533E-16      0
  1.792896357502159E+03  -3.7738643E-17   1.2777196E-16      0
  1.794441283550425E+03  -2.4204004E-18   1.2697115E-16      0
  1.795986218641376E+03   2.9471667E-16   1.4558535E-16      0
  1.797531162775171E+03  -5.1296527E-17   1.2112742E-16      0
  1.799076115951968E+03   2.2316894E-16   1.4179107E-16      0
  1.800621078171927E+03  -9.5934885E-17   1.1691150E-16      0
  1.802166049435206E+03  -1.4185297E-16   1.1302977E-16      0
  1.803711029741963E+03  -3.8198344E-17   1.1946858E-16      0
  1.805256019092358E+03  -1.0475742E-16   1.1212072E-16      0
  1.806801017486550E+03   8.4561357E-17   1.2686166E-16      0
  1.808346024924697E+03  -1.2813654E-16   1.1019532E-16      0
  1.809891041406958E+03  -5.1898288E-17   1.1299369E-16      0
  1.811436066933493E+03   1.3904096E-16   1.2601868E-16      0
  1.812981101504459E+03   1.5786027E-16   1.2593616E-16      0
  1.814526145120016E+03  -1.1530035E-16   1.0728063E-16      0
  1.816071197780322E+03  -1.5481968E-16   1.0272333E-16      0
  1.817616259485537E+03   6.8994156E-17   1.1762139E-16      0
  1.819161330235819E+03  -4.4561924E-17   1.1011259E-16      0
  1.820706410031327E+03   1.8851915E-16   1.2329540E-16      0
  1.822251498872220E+03  -2.1161087E-16   9.4197502E-17      0
  1.823796596758656E+03   1.1957139E-17   1.1265915E-16      0
  1.825341703690796E+03   1.2627414E-16   1.1641613E-16      0
  1.826886819668797E+03  -5.6318546E-17   1.0310765E-16      0
  1.828431944692818E+03   1.4590364E-16   1.1734849E-16      0
  1.829977078763019E+03   2.1289586E-16   1.2061420E-16      0
  1.831522221879558E+03   9.8896152E-17   1.1227197E-16      0
  1.833067374042594E+03  -5.4795574E-17   1.0141345E-16      0
  1.834612535252286E+03   7.5701750E-17   1.0879419E-16      0
  1.836157705508793E+03   1.0468964E-16   1.1180917E-16      0
  1.837702884812273E+03  -6.3819525E-17   9.8010910E-17      0
  1.839248073162887E+03  -4.8131529E-17   9.9284715E-17      0
  1.840793270560792E+03  -7.2189356E-17   9.6172015E-17      0
  1.842338477006147E+03   1.1956577E-16   1.1030187E-16      0
  1.843883692499112E+03   1.9390298E-17   1.0131497E-16      0
  1.845428917039846E+03  -1.2385292E-16   9.0948879E-17      0
  1.846974150628506E+03   5.0639749E-17   1.0283325E-16      0
  1.848519393265253E+03  -5.5942218E-17   9.2182271E-17      0
  1.850064644950246E+03   6.1470650E-17   1.0162720E-16      0
  1.851609905683642E+03   1.2217554E-16   1.0488522E-16      0
  1.853155175465602E+03  -1.3275007E-16   8.7150724E-17      0
  1.854700454296283E+03   9.9867487E-17   1.0349344E-16      0
  1.856245742175846E+03  -5.5671068E-17   9.1795674E-17      0
  1.857791039104449E+03   3.1258924E-17   9.6393342E-17      0
  1.859336345082250E+03   2.4949412E-17   9.5679684E-17      0
  1.860881660109410E+03  -1.1825411E-16   8.4289314E-17      0
  1.862426984186087E+03  -2.3343366E-17   9.2398298E-17      0
  1.863972317312440E+03  -1.8293561E-17   9.2479170E-17      0
  1.865517659488627E+03   8.5462547E-17   9.7183644E-17      0
  1.867063010714808E+03   2.6710878E-17   9.3251875E-17      0
  1.868608370991142E+03  -6.8284957E-17   8.6296478E-17      0
  1.870153740317789E+03   4.8882784E-17   9.4298067E-17      0
  1.871699118694906E+03   6.6355171E-17   9.3997609E-17      0
  1.873244506122653E+03  -9.9133474E-17   8.2100667E-17      0
  1.874789902601189E+03  -7.0213579E-17   8.4929565E-17      0
  1.876335308130674E+03   1.7787624E-16   9.9816871E-17      0
  1.877880722711265E+03   4.8562450E-17   9.2673835E-17      0
  1.879426146343122E+03   1.8440537E-16   1.0031438E-16      0
  1.880971579026404E+03   1.9951674E-16   1.0088602E-16      0
  1.882517020761270E+03   1.2483058E-16   9.6118784E-17      0
  1.884062471547880E+03   2.3965140E-16   1.0101617E-16      0
  1.885607931386392E+03   1.2088363E-16   9.4983701E-17      0
  1.887153400276965E+03   3.1409189E-17   8.8380563E-17      0
  1.888698878219758E+03   4.6391270E-17   8.8938446E-17      0
  1.890244365214931E+03   1.8076195E-16   9.7067468E-17      0
  1.891789861262643E+03   1.2797335E-16   9.3257983E-17      0
  1.893335366363052E+03   1.9089018E-16   9.6232128E-17      0
  1.894880880516317E+03   5.8914086E-17   8.7717177E-17      0
  1.896426403722599E+03   6.8940051E-17   8.8011475E-17      0
  1.897971935982055E+03   2.2916672E-16   9.8726461E-17      0
  1.899517477294845E+03   2.6926100E-17   8.3223886E-17      0
  1.901063027661128E+03  -6.3946474E-17   7.7450099E-17      0
  1.902608587081063E+03   1.8925074E-16   9.3778836E-17      0
  1.904154155554809E+03   1.5234446E-16   9.1237366E-17      0
  1.905699733082526E+03  -6.2588853E-18   8.1065698E-17      0
  1.907245319664372E+03   9.3365514E-18   8.0337065E-17      0
  1.908790915300507E+03   8.1183449E-17   8.6554955E-17      0
  1.910336519991089E+03  -1.2491426E-17   7.8561214E-17      0
  1.911882133736279E+03   1.1365331E-16   8.5727702E-17      0
  1.913427756536234E+03   1.0983053E-16   8.6905322E-17      0
  1.914973388391114E+03  -4.3672182E-17   7.4050565E-17      0
  1.916519029301078E+03   6.3932386E-17   8.1811438E-17      0
  1.918064679266286E+03   7.7754422E-17   8.2407068E-17      0
  1.919610338286897E+03  -3.3900386E-18   7.7631053E-17      0
  1.921156006363069E+03  -2.7221538E-17   7.4774183E-17      0
  1.922701683494962E+03   4.9305242E-17   7.9696046E-17      0
  1.924247369682736E+03   1.6999160E-16   8.6717791E-17      0
  1.925793064926547E+03   2.1440982E-16   8.8778264E-17      0
  1.927338769226558E+03  -8.1207902E-18   7.4475643E-17      0
  1.928884482582926E+03  -4.6804887E-17   7.2138785E-17      0
  1.930430204995811E+03   9.5567154E-17   8.0794119E-17      0
  1.931975936465372E+03   1.1200224E-16   8.1711515E-17      0
  1.933521676991769E+03   1.3059588E-16   8.2099443E-17      0
  1.935067426575160E+03   6.5856977E-17   7.7105965E-17      0
  1.936613185215703E+03   5.6189453E-17   7.6512771E-17      0
  1.938158952913560E+03   7.1893139E-17   7.7632548E-17      0
  1.939704729668889E+03   2.8974125E-17   7.3950807E-17      0
  1.941250515481848E+03   8.7918182E-17   7.8236728E-17      0
  1.942796310352599E+03  -5.4514892E-17   6.7657418E-17      0
  1.944342114281299E+03   8.4561503E-17   7.6920306E-17      0
  1.945887927268108E+03   9.5920612E-17   7.6683468E-17      0
  1.947433749313185E+03  -2.5971392E-17   6.8462225E-17      0
  1.948979580416689E+03   2.3582715E-16   8.6329519E-17      0
  1.950525420578780E+03  -1.8143535E-17   6.8366286E-17      0
  1.952071269799617E+03   1.0413043E-16   7.8348787E-17      0
  1.953617128079360E+03   1.1039046E-16   7.6135755E-17      0
  1.955162995418166E+03   5.0622686E-17   7.1469980E-17      0
  1.956708871816196E+03   6.5612833E-17   7.4652587E-17      0
  1.958254757273609E+03   2.8007335E-16   8.5042637E-17      0
  1.959800651790564E+03  -8.1731751E-17   6.2215080E-17      0
  1.961346555367221E+03   1.6007684E-16   7.8928813E-17      0
  1.962892468003738E+03   8.3478287E-17   7.4067982E-17      0
