

  2.889757406217390E+03  -9.7848712E-15   7.6303777E-15   2576
  2.892501987485804E+03  -7.7713249E-15   4.7200449E-15   2560
  2.895246591350278E+03  -4.8749838E-15   4.3490437E-15    512
  2.897991217747225E+03   2.3425969E-16   3.6539460E-15    512
  2.900735866613045E+03  -1.2565227E-15   2.5278044E-15    512
  2.903480537884139E+03  -2.4063029E-15   2.1984770E-15    512
  2.906225231496900E+03  -4.4208524E-16   1.9193496E-15    512
  2.908969947387716E+03   1.6051284E-15   1.7968029E-15    512
  2.911714685492970E+03   3.2822927E-15   3.4123618E-15    528
  2.914459445749039E+03   1.9742472E-15   1.4384662E-15    512
  2.917204228092296E+03   3.6420858E-16   1.2688813E-15    512
  2.919949032459110E+03  -3.8591703E-16   1.1585958E-15    512
  2.922693858785842E+03   3.4997977E-16   1.1592911E-15    528
  2.925438707008848E+03   3.5824091E-17   9.0371724E-16    512
  2.928183577064482E+03  -9.7840522E-16   9.1499887E-16  16912
  2.930928468889091E+03   1.9590085E-15   7.4997753E-16    512
  2.933673382419017E+03   1.9064397E-15   1.1333150E-15    528
  2.936418317590596E+03   2.1098049E-15   6.7935849E-16    528
  2.939163274340161E+03  -1.7262336E-15   2.8069514E-15  16912
  2.941908252604038E+03   1.4729585E-15   4.6296476E-16    512
  2.944653252318549E+03   1.0924678E-15   4.1280241E-16    512
  2.947398273420011E+03   1.9658750E-15   4.1459571E-16    512
  2.950143315844737E+03   1.3120138E-15   3.5922395E-16    528
  2.952888379529032E+03   1.6708718E-15   3.0435474E-16    512
  2.955633464409199E+03   1.4135225E-15   2.7253280E-16    512
  2.958378570421535E+03   1.6702049E-15   2.6074848E-16    512
  2.961123697502332E+03   1.9061860E-15   3.8346455E-16    528
  2.963868845587877E+03   1.2925027E-15   2.1107773E-16    512
  2.966614014614453E+03   1.1764977E-15   2.0177422E-16    512
  2.969359204518337E+03   1.2052137E-15   2.7476409E-16    528
  2.972104415235802E+03   1.5109150E-15   1.9249511E-16      0
  2.974849646703115E+03   1.2924852E-15   2.0977791E-16      0
  2.977594898856539E+03   1.3127767E-15   2.0116718E-16      0
  2.980340171632333E+03   1.6809342E-15   2.0330793E-16      0
  2.983085464966749E+03   1.3762915E-15   2.0306818E-16     16
  2.985830778796035E+03   1.4473366E-15   2.0621004E-16    272
  2.988576113056437E+03   8.7467682E-16   2.0380728E-16     16
  2.991321467684192E+03   1.4758816E-15   1.8078878E-16     16
  2.994066842615535E+03   1.0366966E-15   1.6745549E-16      0
  2.996812237786696E+03   8.4485644E-16   1.7042632E-16     16
  2.999557653133898E+03   1.3920797E-15   1.5840077E-16      0
  3.002303088593363E+03   1.1762087E-15   1.6440933E-16     16
  3.005048544101304E+03   1.1052134E-15   1.6475381E-16      0
  3.007794019593934E+03   2.3988909E-15   4.0163952E-16     16
  3.010539515007458E+03   1.0246208E-15   1.5168419E-16      0
  3.013285030278077E+03   1.0510805E-15   1.5038650E-16      0
  3.016030565341988E+03   1.3956437E-15   1.5926287E-16      0
  3.018776120135384E+03   5.9207449E-16   3.9739281E-16     16
  3.021521694594451E+03   9.1366077E-16   1.3702325E-16      0
  3.024267288655373E+03   1.0563224E-15   1.3528650E-16      0
  3.027012902254328E+03   1.2183557E-15   1.4118525E-16      0
  3.029758535327489E+03   8.5773235E-16   1.3253404E-16     16
  3.032504187811027E+03   9.9953943E-16   1.2660781E-16      0
  3.035249859641106E+03   1.3154180E-15   1.3660108E-16      0
  3.037995550753886E+03   1.1629149E-15   1.5336780E-16     16
  3.040741261085522E+03   8.8868886E-16   1.6462789E-16     16
