
4.615796616315838037e+03 6.779817728281081757e-14
4.617534284710880456e+03 6.861027181505677253e-14
4.619271953105922876e+03 6.908927233486086839e-14
4.621009621500965295e+03 6.890278956119336162e-14
4.622747289896007715e+03 6.867833938269812810e-14
4.624484958291050134e+03 6.951098632237626140e-14
4.626222626686092553e+03 6.988182412294777213e-14
4.627960295081134973e+03 6.718619259028779656e-14
4.629697963476177392e+03 6.709406251068084082e-14
4.631435631871219812e+03 6.660424707420620205e-14
4.633173300266262231e+03 6.803216166416034549e-14
4.634910968661304651e+03 6.866221187538240622e-14
4.636648637056347070e+03 6.968419439569439877e-14
4.638386305451389489e+03 6.898497886213134089e-14
4.640123973846431909e+03 6.926924311922988409e-14
4.641861642241474328e+03 6.754160083869212294e-14
4.643599310636516748e+03 6.721101404377413657e-14
4.645336979031559167e+03 6.459715168371030214e-14
4.647074647426601587e+03 6.584746718154774192e-14
4.648812315821644006e+03 6.578116821870025333e-14
4.650549984216686425e+03 6.358580112095224557e-14
4.652287652611728845e+03 6.117975998856314823e-14
4.654025321006771264e+03 6.207683564234123264e-14
4.655762989401813684e+03 6.280140795421329525e-14
4.657500657796856103e+03 5.994969196629687525e-14
4.659238326191898523e+03 5.956564722801177547e-14
4.660975994586940942e+03 5.944736077099360694e-14
4.662713662981983362e+03 5.854070348051618189e-14
4.664451331377025781e+03 5.638860960197750183e-14
4.666188999772068200e+03 5.703646783388263697e-14
4.667926668167110620e+03 5.714883183653360343e-14
4.669664336562153039e+03 5.611067098692905375e-14
4.671402004957195459e+03 5.566553484435618482e-14
4.673139673352237878e+03 5.455394640262005435e-14
4.674877341747280298e+03 5.384549482180013558e-14
4.676615010142322717e+03 5.436722984785910540e-14
4.678352678537365136e+03 5.180641546721591328e-14
4.680090346932407556e+03 5.092759506751705356e-14
4.681828015327449975e+03 5.096047688652946550e-14
4.683565683722492395e+03 5.155987128132449859e-14
4.685303352117534814e+03 5.089813526161154900e-14
4.687041020512577234e+03 5.061938688306552581e-14
4.688778688907619653e+03 4.919861447492263062e-14
4.690516357302662072e+03 4.973426455823909409e-14
4.692254025697704492e+03 4.971601269229165843e-14
4.693991694092746911e+03 4.779311576488462499e-14
4.695729362487789331e+03 4.832190149319653960e-14
4.697467030882831750e+03 4.849590577748509601e-14
4.699204699277874170e+03 4.794329131830102342e-14
4.700942367672916589e+03 4.825596167231868683e-14
4.702680036067959009e+03 4.835275043313554122e-14
4.704417704463001428e+03 4.712018874587255157e-14
4.706155372858043847e+03 4.899661066952963606e-14
4.707893041253086267e+03 4.918655611388551840e-14
4.709630709648128686e+03 4.834034987078773826e-14
4.711368378043171106e+03 4.801126401825228651e-14
4.713106046438213525e+03 4.827375275234281615e-14
4.714843714833255945e+03 4.808812717601793074e-14
4.716581383228298364e+03 4.822437750778146848e-14
4.718319051623340783e+03 4.765339259803734462e-14
4.720056720018383203e+03 4.882332128104856228e-14
4.721794388413425622e+03 4.912708762472468849e-14
4.723532056808468042e+03 4.901986341799766111e-14
4.725269725203510461e+03 4.852812352266686058e-14
4.727007393598552881e+03 4.803784052400533744e-14
4.728745061993595300e+03 4.915862096728507158e-14
4.730482730388637719e+03 4.909202384884014947e-14
4.732220398783680139e+03 4.843402832662227486e-14
