
  1.580904352654286E+03   8.7877222E-14   7.5045669E-14      0
  1.582447939382918E+03  -1.4415691E-14   2.8896221E-14      0
  1.583991535113325E+03  -2.7477017E-14   1.5009261E-14      0
  1.585535139845664E+03   3.7713193E-14   1.4460657E-14      0
  1.587078753580094E+03   2.0990435E-14   1.2606217E-14      0
  1.588622376316770E+03  -1.5884876E-14   7.5287727E-15      0
  1.590166008055851E+03   1.5352706E-15   7.6126409E-15      0
  1.591709648797494E+03   5.1275769E-16   6.6697322E-15      0
  1.593253298541857E+03   8.6551148E-15   6.4722554E-15      0
  1.594796957289097E+03  -3.5146129E-15   4.8103924E-15      0
  1.596340625039372E+03   2.4980645E-15   4.6741324E-15      0
  1.597884301792838E+03  -2.8222564E-15   3.7508436E-15      0
  1.599427987549655E+03  -1.0423851E-15   3.5342721E-15      0
  1.600971682309980E+03   8.8249467E-16   3.1570284E-15      0
  1.602515386073969E+03  -5.7739001E-16   2.8382655E-15      0
  1.604059098841781E+03   4.2302630E-15   2.8709481E-15      0
  1.605602820613573E+03  -2.8901990E-15   2.0517179E-15      0
  1.607146551389502E+03   8.1404070E-16   2.1813735E-15      0
  1.608690291169726E+03  -4.7401875E-16   1.9151398E-15      0
  1.610234039954403E+03  -2.2979917E-15   1.5572131E-15      0
  1.611777797743691E+03   5.6518305E-16   1.7038547E-15      0
  1.613321564537746E+03   1.9297319E-16   1.5608635E-15      0
  1.614865340336727E+03  -7.4385491E-16   1.3498859E-15      0
  1.616409125140790E+03  -9.7580843E-16   1.1927656E-15      0
  1.617952918950094E+03  -4.7281469E-16   1.1709896E-15      0
  1.619496721764796E+03   2.2735193E-16   1.1616542E-15      0
  1.621040533585054E+03   2.1674198E-16   1.1012191E-15      0
  1.622584354411025E+03   5.9845964E-16   1.0291375E-15      0
  1.624128184242868E+03  -5.2314512E-16   9.1368957E-16      0
  1.625672023080739E+03  -9.6113432E-16   8.1446135E-16      0
  1.627215870924796E+03   4.9732692E-17   8.4714010E-16      0
  1.628759727775196E+03  -1.3013673E-15   6.7786459E-16      0
  1.630303593632098E+03  -7.0349686E-16   7.1614158E-16      0
  1.631847468495660E+03   3.0545453E-16   7.5519176E-16      0
  1.633391352366037E+03   3.9103377E-16   7.2181601E-16      0
  1.634935245243390E+03   5.4752299E-17   6.6957552E-16      0
  1.636479147127874E+03   3.6349254E-16   6.6163321E-16      0
  1.638023058019647E+03  -4.6562116E-16   5.6784586E-16      0
  1.639566977918868E+03  -7.1477378E-17   5.8469281E-16      0
  1.641110906825694E+03   3.8256865E-16   5.9526813E-16      0
  1.642654844740283E+03  -1.8926043E-16   5.3667293E-16      0
  1.644198791662792E+03  -4.1142415E-16   4.9550919E-16      0
  1.645742747593378E+03  -3.3048248E-16   4.8953311E-16      0
  1.647286712532200E+03  -2.1493137E-16   4.6881368E-16      0
  1.648830686479415E+03   4.3910492E-16   5.0385315E-16      0
  1.650374669435182E+03  -4.6805272E-16   4.2652336E-16      0
  1.651918661399656E+03  -2.1866979E-16   4.3215293E-16      0
  1.653462662372998E+03   7.9799863E-16   5.0550757E-16      0
  1.655006672355363E+03   5.4809368E-17   4.2388239E-16      0
  1.656550691346910E+03  -3.7307222E-16   3.7958733E-16      0
  1.658094719347796E+03  -7.5764905E-18   4.0455681E-16      0
  1.659638756358179E+03   5.6750779E-16   4.3165519E-16      0
